order_id,order_date,customer_id,product,category,quantity,price,city
5434,2023-11-01,C906,Tablet,Electronics,5,25733,Pune
5435,2023-08-02,C274,Laptop,Electronics,5,64851,Kolkata
5436,2023-07-29,C100,Washing Machine,Appliances,4,22845,Kolkata
5437,2023-01-27,C540,Tablet,Electronics,3,28280,Chennai
5438,2023-05-26,C119,Smartwatch,Electronics,2,12400,Pune
5439,2023-01-26,C688,Refrigerator,Appliances,2,36603,Mumbai
5440,2023-04-13,C237,Smartwatch,Electronics,2,14224,Delhi
5441,2023-02-17,C706,Headphones,Electronics,3,3403,Mumbai
5442,2023-12-22,C529,Smartwatch,Electronics,4,17113,Pune
5443,2023-09-06,C428,Laptop,Electronics,5,51445,Pune
5444,2023-12-17,C950,Shoes,Fashion,3,2400,Kolkata
5445,2023-08-12,C500,Washing Machine,Appliances,1,27708,Delhi
5446,2023-07-01,C115,Tablet,Electronics,2,27087,Pune
5447,2023-03-30,C377,Jacket,Fashion,3,2673,Bangalore
5448,2023-08-06,C977,Shoes,Fashion,1,2444,Delhi
5449,2023-04-12,C217,Smartwatch,Electronics,1,13233,Kolkata
5450,2023-12-31,C545,Laptop,Electronics,5,54215,Mumbai
5451,2023-02-20,C457,Tablet,Electronics,2,29386,Kolkata
5452,2023-04-11,C282,Tablet,Electronics,3,21163,Ahmedabad
5453,2023-07-18,C588,T-shirt,Fashion,4,850,Chennai
5454,2023-12-21,C909,Shoes,Fashion,1,2421,Bangalore
5455,2023-11-16,C938,Tablet,Electronics,5,22923,Pune
5456,2023-08-31,C978,Tablet,Electronics,4,28088,Chennai
5457,2023-08-14,C188,Camera,Electronics,1,45208,Pune
5458,2023-10-17,C276,Washing Machine,Appliances,4,29340,Bangalore
5459,2023-03-28,C673,Tablet,Electronics,2,20411,Hyderabad
5460,2023-05-17,C887,Smartwatch,Electronics,4,13845,Mumbai
5461,2023-06-26,C899,T-shirt,Fashion,2,710,Kolkata
5462,2023-07-19,C559,Camera,Electronics,2,45017,Hyderabad
5463,2023-05-31,C863,Jacket,Fashion,1,2598,Chennai
5464,2023-03-12,C672,Smartwatch,Electronics,4,17052,Kolkata
5465,2023-08-28,C302,Jacket,Fashion,1,2737,Delhi
5466,2023-05-17,C768,Jeans,Fashion,4,1640,Mumbai
5467,2023-04-27,C740,Laptop,Electronics,1,62294,Chennai
5468,2023-05-18,C193,Air Conditioner,Appliances,3,39707,Delhi
5469,2023-10-30,C955,Shoes,Fashion,3,2234,Pune
5470,2023-04-23,C646,Microwave,Appliances,1,12391,Ahmedabad
5471,2023-01-26,C600,Mobile,Electronics,3,21375,Hyderabad
5472,2023-05-31,C566,Washing Machine,Appliances,4,30654,Bangalore
5473,2023-04-19,C152,Jeans,Fashion,5,1357,Ahmedabad
5474,2023-08-20,C999,Shoes,Fashion,4,2082,Chennai
5475,2023-08-28,C795,Shoes,Fashion,3,2896,Delhi
5476,2023-07-26,C476,Air Conditioner,Appliances,4,44080,Mumbai
5477,2023-02-14,C936,Sneakers,Fashion,3,4035,Chennai
5478,2023-01-31,C563,Jeans,Fashion,5,1542,Delhi
5479,2023-02-26,C895,T-shirt,Fashion,2,824,Pune
5480,2023-12-24,C765,Jeans,Fashion,3,1400,Ahmedabad
5481,2023-05-29,C472,Washing Machine,Appliances,5,26712,Bangalore
5482,2023-01-19,C822,Shoes,Fashion,4,2033,Bangalore
5483,2023-08-06,C316,Smartwatch,Electronics,4,13602,Bangalore
5484,2023-08-14,C122,Laptop,Electronics,4,59593,Bangalore
5485,2023-03-03,C287,Washing Machine,Appliances,4,27675,Delhi
5486,2023-09-01,C894,Refrigerator,Appliances,2,33888,Hyderabad
5487,2023-09-20,C620,Mobile,Electronics,5,16129,Ahmedabad
5488,2023-04-22,C792,Sneakers,Fashion,5,3403,Chennai
5489,2023-04-16,C309,Jacket,Fashion,1,2864,Kolkata
5490,2023-12-22,C509,Tablet,Electronics,2,26963,Ahmedabad
5491,2023-11-23,C968,Laptop,Electronics,3,67171,Chennai
5492,2023-03-13,C811,Laptop,Electronics,3,61704,Mumbai
5493,2023-10-15,C883,T-shirt,Fashion,1,723,Kolkata
5494,2023-07-25,C130,Refrigerator,Appliances,1,35630,Ahmedabad
5495,2023-02-01,C511,Shoes,Fashion,4,2205,Mumbai
5496,2023-12-13,C585,Microwave,Appliances,2,12373,Pune
5497,2023-09-18,C789,Smartwatch,Electronics,5,15488,Mumbai
5498,2023-09-09,C675,Jacket,Fashion,5,3516,Mumbai
5499,2023-04-15,C574,Headphones,Electronics,4,3242,Bangalore
5500,2023-01-04,C942,Mobile,Electronics,4,21900,Kolkata
5501,2023-03-29,C701,Washing Machine,Appliances,3,29240,Kolkata
5502,2023-12-23,C189,Tablet,Electronics,2,20302,Bangalore
5503,2023-06-04,C215,Sneakers,Fashion,2,4140,Pune
5504,2023-11-09,C560,Tablet,Electronics,3,27750,Kolkata
5505,2023-02-02,C939,Laptop,Electronics,4,62371,Chennai
5506,2023-07-08,C721,Jeans,Fashion,4,1313,Hyderabad
5507,2023-05-20,C674,Jeans,Fashion,2,1775,Bangalore
5508,2023-05-23,C931,Air Conditioner,Appliances,5,43879,Bangalore
5509,2023-12-22,C577,Laptop,Electronics,2,66787,Mumbai
5510,2023-08-30,C495,Refrigerator,Appliances,5,29563,Pune
5511,2023-05-19,C794,Sneakers,Fashion,4,4135,Bangalore
5512,2023-09-28,C205,Mobile,Electronics,3,23064,Pune
5513,2023-10-25,C970,Shoes,Fashion,3,2882,Delhi
5514,2023-01-01,C559,Sneakers,Fashion,5,2930,Bangalore
5515,2023-01-28,C522,Microwave,Appliances,1,10149,Delhi
5516,2023-01-25,C131,Sneakers,Fashion,3,2859,Bangalore
5517,2023-11-24,C565,Jeans,Fashion,5,1218,Mumbai
5518,2023-03-26,C663,Headphones,Electronics,4,2580,Kolkata
5519,2023-09-27,C870,Headphones,Electronics,3,3399,Chennai
5520,2023-09-22,C678,Laptop,Electronics,1,58983,Chennai
5521,2023-02-15,C529,Headphones,Electronics,4,3157,Mumbai
5522,2023-10-31,C836,Jeans,Fashion,1,1453,Mumbai
5523,2023-03-29,C515,Jacket,Fashion,4,3430,Ahmedabad
5524,2023-01-17,C960,Shoes,Fashion,2,2015,Delhi
5525,2023-08-22,C750,Laptop,Electronics,2,62997,Pune
5526,2023-08-04,C788,Microwave,Appliances,2,14372,Bangalore
5527,2023-04-22,C922,Air Conditioner,Appliances,3,36489,Chennai
5528,2023-04-05,C442,Jacket,Fashion,4,3156,Hyderabad
5529,2023-02-11,C111,Jeans,Fashion,4,1739,Delhi
5530,2023-12-03,C405,Refrigerator,Appliances,3,39347,Delhi
5531,2023-11-02,C699,Headphones,Electronics,3,2657,Pune
5532,2023-08-23,C354,Mobile,Electronics,2,23654,Chennai
5533,2023-05-17,C514,Laptop,Electronics,2,61231,Ahmedabad
5534,2023-07-12,C100,Washing Machine,Appliances,1,25199,Ahmedabad
5535,2023-06-12,C964,Headphones,Electronics,3,2690,Delhi
5536,2023-07-01,C815,Microwave,Appliances,3,9801,Bangalore
5537,2023-02-10,C908,Microwave,Appliances,4,10828,Ahmedabad
5538,2023-05-05,C946,Camera,Electronics,3,48234,Kolkata
5539,2023-09-19,C221,Refrigerator,Appliances,3,39765,Delhi
5540,2023-09-13,C630,Camera,Electronics,5,44131,Bangalore
5541,2023-07-24,C255,Camera,Electronics,3,52903,Kolkata
5542,2023-01-20,C512,Smartwatch,Electronics,2,13384,Kolkata
5543,2023-11-16,C390,Microwave,Appliances,4,12500,Kolkata
5544,2023-10-25,C680,Jacket,Fashion,1,2555,Hyderabad
5545,2023-12-08,C238,Washing Machine,Appliances,4,33239,Delhi
5546,2023-04-06,C288,Refrigerator,Appliances,1,41318,Kolkata
5547,2023-03-07,C493,Headphones,Electronics,4,3076,Pune
5548,2023-08-21,C281,Shoes,Fashion,4,2072,Kolkata
5549,2023-10-30,C702,Smartwatch,Electronics,3,14261,Delhi
5550,2023-10-08,C320,Air Conditioner,Appliances,5,44658,Bangalore
5551,2023-07-24,C827,Camera,Electronics,5,49226,Ahmedabad
5552,2023-07-10,C112,T-shirt,Fashion,4,835,Kolkata
5553,2023-09-26,C150,Tablet,Electronics,1,22470,Delhi
5554,2023-05-07,C435,Jeans,Fashion,3,1737,Mumbai
5555,2023-04-08,C258,Smartwatch,Electronics,5,15167,Mumbai
5556,2023-01-03,C396,Headphones,Electronics,4,2411,Mumbai
5557,2023-12-04,C508,Tablet,Electronics,1,26523,Ahmedabad
5558,2023-02-04,C858,Headphones,Electronics,5,3269,Hyderabad
5559,2023-05-26,C322,Sneakers,Fashion,2,3994,Mumbai
5560,2023-09-22,C429,Tablet,Electronics,1,20166,Ahmedabad
5561,2023-01-17,C759,Headphones,Electronics,5,2964,Kolkata
5562,2023-12-08,C403,Camera,Electronics,4,41348,Delhi
5563,2023-12-30,C156,Air Conditioner,Appliances,1,37272,Delhi
5564,2023-04-29,C683,Jeans,Fashion,2,1340,Pune
5565,2023-08-08,C737,Air Conditioner,Appliances,4,47893,Mumbai
5566,2023-07-25,C682,Tablet,Electronics,5,29057,Delhi
5567,2023-01-18,C511,Washing Machine,Appliances,5,32717,Chennai
5568,2023-02-13,C774,Jeans,Fashion,2,1727,Ahmedabad
5569,2023-01-02,C730,Camera,Electronics,2,47303,Ahmedabad
5570,2023-09-27,C685,Shoes,Fashion,4,2100,Kolkata
5571,2023-11-30,C969,Camera,Electronics,4,38752,Hyderabad
5572,2023-06-07,C363,Washing Machine,Appliances,1,25867,Ahmedabad
5573,2023-02-07,C593,Mobile,Electronics,2,18543,Bangalore
5574,2023-07-27,C113,Sneakers,Fashion,5,3242,Mumbai
5575,2023-04-11,C175,Laptop,Electronics,4,59764,Delhi
5576,2023-08-03,C875,T-shirt,Fashion,3,659,Mumbai
5577,2023-03-17,C953,Jacket,Fashion,2,3559,Chennai
5578,2023-02-06,C628,Jacket,Fashion,5,3117,Bangalore
5579,2023-01-21,C405,T-shirt,Fashion,2,707,Bangalore
5580,2023-06-08,C966,Refrigerator,Appliances,2,39345,Hyderabad
5581,2023-01-01,C605,T-shirt,Fashion,3,815,Hyderabad
5582,2023-10-01,C986,Shoes,Fashion,1,2443,Kolkata
5583,2023-02-03,C808,Headphones,Electronics,2,2778,Pune
5584,2023-02-09,C905,Washing Machine,Appliances,4,27031,Mumbai
5585,2023-12-19,C191,T-shirt,Fashion,1,952,Chennai
5586,2023-03-27,C180,T-shirt,Fashion,2,947,Chennai
5587,2023-05-11,C719,Tablet,Electronics,3,23835,Pune
5588,2023-07-01,C452,Washing Machine,Appliances,1,28653,Pune
5589,2023-02-18,C955,Camera,Electronics,5,49355,Chennai
5590,2023-11-14,C785,T-shirt,Fashion,3,726,Kolkata
5591,2023-03-01,C148,Camera,Electronics,2,46840,Kolkata
5592,2023-01-02,C391,Sneakers,Fashion,4,3949,Pune
5593,2023-01-07,C426,Laptop,Electronics,5,53899,Hyderabad
5594,2023-05-22,C879,Air Conditioner,Appliances,3,33875,Pune
5595,2023-12-31,C282,Smartwatch,Electronics,5,17538,Delhi
5596,2023-04-18,C503,Mobile,Electronics,5,16193,Kolkata
5597,2023-01-21,C626,Microwave,Appliances,2,13282,Bangalore
5598,2023-12-17,C743,Camera,Electronics,5,45984,Hyderabad
5599,2023-10-01,C255,Refrigerator,Appliances,1,37241,Pune
5600,2023-12-24,C192,Shoes,Fashion,3,2157,Chennai
5601,2023-08-12,C987,Air Conditioner,Appliances,4,36519,Bangalore
5602,2023-08-02,C304,Smartwatch,Electronics,2,14055,Delhi
5603,2023-08-28,C369,Laptop,Electronics,2,62517,Hyderabad
5604,2023-09-17,C880,Washing Machine,Appliances,1,28035,Pune
5605,2023-09-16,C143,Microwave,Appliances,4,11939,Ahmedabad
5606,2023-12-14,C713,Jacket,Fashion,2,2449,Mumbai
5607,2023-12-21,C986,Refrigerator,Appliances,5,29297,Hyderabad
5608,2023-12-15,C930,Smartwatch,Electronics,1,12551,Delhi
5609,2023-06-21,C666,Shoes,Fashion,4,2100,Hyderabad
5610,2023-03-25,C346,Camera,Electronics,5,36846,Kolkata
5611,2023-12-02,C133,Headphones,Electronics,1,2533,Kolkata
5612,2023-12-11,C250,Tablet,Electronics,4,27987,Delhi
5613,2023-08-29,C587,Laptop,Electronics,3,53421,Pune
5614,2023-05-23,C591,T-shirt,Fashion,3,756,Hyderabad
5615,2023-12-14,C755,Refrigerator,Appliances,1,40089,Delhi
5616,2023-02-02,C499,Air Conditioner,Appliances,2,33278,Hyderabad
5617,2023-10-21,C846,Refrigerator,Appliances,1,39520,Chennai
5618,2023-09-06,C517,Smartwatch,Electronics,5,13633,Kolkata
5619,2023-06-17,C102,Headphones,Electronics,4,2615,Kolkata
5620,2023-03-12,C175,Camera,Electronics,2,53572,Kolkata
5621,2023-03-08,C597,Refrigerator,Appliances,5,32216,Chennai
5622,2023-01-04,C497,Washing Machine,Appliances,5,32560,Bangalore
5623,2023-01-27,C342,Jeans,Fashion,4,1229,Kolkata
5624,2023-08-11,C479,Laptop,Electronics,4,57499,Pune
5625,2023-11-25,C762,Laptop,Electronics,2,65542,Mumbai
5626,2023-01-05,C111,Sneakers,Fashion,4,3172,Mumbai
5627,2023-10-31,C268,Washing Machine,Appliances,2,28970,Mumbai
5628,2023-03-15,C238,Laptop,Electronics,2,63338,Chennai
5629,2023-03-22,C885,Laptop,Electronics,5,54295,Bangalore
5630,2023-12-23,C336,T-shirt,Fashion,3,821,Chennai
5631,2023-04-06,C142,Washing Machine,Appliances,1,28834,Kolkata
5632,2023-08-09,C236,Laptop,Electronics,5,65198,Pune
5633,2023-09-10,C777,Washing Machine,Appliances,4,26306,Hyderabad
5634,2023-11-19,C144,Camera,Electronics,3,50603,Delhi
5635,2023-11-06,C810,Camera,Electronics,3,49448,Hyderabad
5636,2023-02-16,C670,Tablet,Electronics,3,22251,Mumbai
5637,2023-10-08,C456,Laptop,Electronics,5,50898,Kolkata
5638,2023-05-26,C880,Sneakers,Fashion,3,3541,Hyderabad
5639,2023-03-22,C711,Camera,Electronics,4,53646,Delhi
5640,2023-09-10,C153,Microwave,Appliances,3,10317,Ahmedabad
5641,2023-05-01,C205,Camera,Electronics,4,42837,Kolkata
5642,2023-06-08,C131,Microwave,Appliances,4,13633,Kolkata
5643,2023-11-24,C875,T-shirt,Fashion,1,734,Delhi
5644,2023-04-11,C918,Shoes,Fashion,4,2016,Chennai
5645,2023-01-14,C483,Mobile,Electronics,3,20031,Mumbai
5646,2023-04-28,C533,Smartwatch,Electronics,1,12407,Mumbai
5647,2023-01-28,C639,T-shirt,Fashion,1,741,Chennai
5648,2023-03-08,C361,T-shirt,Fashion,5,659,Delhi
5649,2023-10-30,C414,Tablet,Electronics,1,22091,Chennai
5650,2023-12-30,C370,T-shirt,Fashion,5,724,Kolkata
5651,2023-12-15,C811,Refrigerator,Appliances,3,30993,Chennai
5652,2023-06-13,C226,Air Conditioner,Appliances,4,41336,Ahmedabad
5653,2023-09-26,C545,Jacket,Fashion,1,3310,Kolkata
5654,2023-07-27,C539,Refrigerator,Appliances,3,39866,Bangalore
5655,2023-10-11,C299,Camera,Electronics,4,51933,Bangalore
5656,2023-09-11,C742,Air Conditioner,Appliances,3,43415,Hyderabad
5657,2023-10-08,C483,Sneakers,Fashion,5,3444,Pune
5658,2023-04-06,C863,Sneakers,Fashion,4,2868,Bangalore
5659,2023-02-15,C350,Refrigerator,Appliances,4,39865,Hyderabad
5660,2023-02-21,C267,Washing Machine,Appliances,1,31423,Delhi
5661,2023-09-08,C322,Laptop,Electronics,5,56637,Bangalore
5662,2023-11-06,C317,Smartwatch,Electronics,2,16141,Ahmedabad
5663,2023-07-27,C365,Microwave,Appliances,2,10609,Hyderabad
5664,2023-03-10,C345,Laptop,Electronics,2,68845,Chennai
5665,2023-08-24,C732,Microwave,Appliances,2,13514,Kolkata
5666,2023-05-13,C549,Washing Machine,Appliances,5,29710,Delhi
5667,2023-12-30,C329,T-shirt,Fashion,2,839,Delhi
5668,2023-11-30,C147,Refrigerator,Appliances,5,40144,Delhi
5669,2023-01-12,C357,Headphones,Electronics,2,3223,Mumbai
5670,2023-11-12,C333,Refrigerator,Appliances,1,28913,Bangalore
5671,2023-05-31,C317,Microwave,Appliances,2,12078,Delhi
5672,2023-11-06,C722,Tablet,Electronics,4,26598,Delhi
5673,2023-06-14,C436,Laptop,Electronics,4,55953,Mumbai
5674,2023-03-06,C158,Washing Machine,Appliances,3,30128,Kolkata
5675,2023-10-19,C306,Air Conditioner,Appliances,4,37177,Mumbai
5676,2023-01-02,C907,Jeans,Fashion,2,1274,Kolkata
5677,2023-03-21,C892,Tablet,Electronics,2,22134,Delhi
5678,2023-03-19,C604,Microwave,Appliances,4,14365,Delhi
5679,2023-04-15,C524,T-shirt,Fashion,4,789,Mumbai
5680,2023-01-18,C511,Air Conditioner,Appliances,5,43197,Kolkata
5681,2023-01-15,C103,Air Conditioner,Appliances,3,43681,Ahmedabad
5682,2023-05-02,C916,Smartwatch,Electronics,5,14169,Kolkata
5683,2023-03-28,C238,Laptop,Electronics,3,62744,Hyderabad
5684,2023-01-20,C910,Sneakers,Fashion,3,2918,Ahmedabad
5685,2023-03-09,C376,Refrigerator,Appliances,3,38190,Ahmedabad
5686,2023-07-07,C538,Laptop,Electronics,4,59357,Delhi
5687,2023-10-19,C962,T-shirt,Fashion,4,684,Pune
5688,2023-01-08,C350,Air Conditioner,Appliances,4,45286,Pune
5689,2023-09-18,C749,Refrigerator,Appliances,4,30672,Chennai
5690,2023-05-15,C846,Washing Machine,Appliances,4,32290,Kolkata
5691,2023-05-17,C709,Mobile,Electronics,3,20589,Chennai
5692,2023-09-25,C701,T-shirt,Fashion,5,706,Bangalore
5693,2023-10-22,C962,Refrigerator,Appliances,5,37511,Hyderabad
5694,2023-12-28,C135,Jacket,Fashion,1,2709,Kolkata
5695,2023-06-10,C987,Jacket,Fashion,5,3466,Pune
5696,2023-12-05,C246,Tablet,Electronics,5,27022,Bangalore
5697,2023-08-12,C321,Washing Machine,Appliances,4,31080,Hyderabad
5698,2023-10-30,C490,Headphones,Electronics,2,3294,Hyderabad
5699,2023-10-08,C776,Mobile,Electronics,2,16806,Mumbai
5700,2023-05-28,C333,Washing Machine,Appliances,1,26090,Chennai
5701,2023-02-07,C801,Tablet,Electronics,1,20040,Delhi
5702,2023-03-25,C297,T-shirt,Fashion,4,877,Delhi
5703,2023-12-27,C609,Washing Machine,Appliances,5,33288,Hyderabad
5704,2023-11-23,C449,Tablet,Electronics,2,28267,Delhi
5705,2023-12-23,C165,Shoes,Fashion,4,2746,Ahmedabad
5706,2023-09-27,C231,Washing Machine,Appliances,5,31072,Delhi
5707,2023-10-07,C159,Smartwatch,Electronics,4,15155,Ahmedabad
5708,2023-05-29,C497,Camera,Electronics,5,53505,Mumbai
5709,2023-02-09,C814,Jeans,Fashion,1,1430,Bangalore
5710,2023-07-09,C413,Refrigerator,Appliances,3,36057,Kolkata
5711,2023-05-19,C125,T-shirt,Fashion,5,831,Kolkata
5712,2023-12-18,C738,Microwave,Appliances,3,12073,Ahmedabad
5713,2023-07-18,C794,Tablet,Electronics,5,27750,Bangalore
5714,2023-11-14,C257,Jeans,Fashion,2,1782,Ahmedabad
5715,2023-01-26,C687,Smartwatch,Electronics,4,16823,Pune
5716,2023-07-16,C235,Air Conditioner,Appliances,2,38674,Kolkata
5717,2023-07-02,C850,Laptop,Electronics,1,58048,Chennai
5718,2023-05-23,C611,T-shirt,Fashion,5,770,Chennai
5719,2023-06-15,C869,Sneakers,Fashion,5,4125,Chennai
5720,2023-06-30,C276,Microwave,Appliances,3,13864,Mumbai
5721,2023-01-03,C153,Tablet,Electronics,4,24309,Pune
5722,2023-09-24,C927,Shoes,Fashion,5,2446,Kolkata
5723,2023-01-30,C173,Jeans,Fashion,2,1374,Chennai
5724,2023-06-16,C257,Shoes,Fashion,4,2352,Mumbai
5725,2023-05-14,C888,Headphones,Electronics,3,3433,Mumbai
5726,2023-06-01,C247,Jeans,Fashion,5,1566,Pune
5727,2023-07-28,C117,Microwave,Appliances,2,10567,Kolkata
5728,2023-08-29,C847,Jeans,Fashion,2,1701,Pune
5729,2023-05-06,C298,Mobile,Electronics,4,16159,Kolkata
5730,2023-05-18,C317,Laptop,Electronics,5,55159,Delhi
5731,2023-01-24,C848,Jeans,Fashion,4,1236,Chennai
5732,2023-10-01,C131,Laptop,Electronics,5,62675,Bangalore
5733,2023-04-19,C784,Jacket,Fashion,3,3296,Hyderabad
5734,2023-08-10,C943,Jacket,Fashion,1,3100,Mumbai
5735,2023-10-22,C238,Jacket,Fashion,4,3115,Ahmedabad
5736,2023-03-20,C212,Washing Machine,Appliances,3,26170,Hyderabad
5737,2023-05-19,C405,Smartwatch,Electronics,3,14335,Pune
5738,2023-07-01,C869,Camera,Electronics,1,44352,Kolkata
5739,2023-09-18,C686,Refrigerator,Appliances,4,32188,Pune
5740,2023-04-25,C793,Camera,Electronics,4,47523,Hyderabad
5741,2023-11-18,C243,Laptop,Electronics,3,62027,Pune
5742,2023-11-12,C376,Sneakers,Fashion,4,2801,Hyderabad
5743,2023-02-16,C643,Headphones,Electronics,1,3361,Chennai
5744,2023-05-24,C579,Jacket,Fashion,2,2798,Pune
5745,2023-04-27,C677,Smartwatch,Electronics,3,12921,Mumbai
5746,2023-08-30,C645,Refrigerator,Appliances,4,37309,Hyderabad
5747,2023-07-07,C772,Shoes,Fashion,4,2362,Mumbai
5748,2023-08-06,C803,Tablet,Electronics,1,25134,Hyderabad
5749,2023-09-14,C959,Jeans,Fashion,2,1320,Delhi
5750,2023-09-24,C813,Jacket,Fashion,3,3344,Kolkata
5751,2023-08-04,C350,Jeans,Fashion,3,1263,Delhi
5752,2023-08-08,C854,Sneakers,Fashion,2,3035,Pune
5753,2023-07-12,C269,Sneakers,Fashion,3,3811,Hyderabad
5754,2023-05-30,C201,T-shirt,Fashion,4,908,Bangalore
5755,2023-01-02,C512,Washing Machine,Appliances,4,24555,Kolkata
5756,2023-11-25,C480,Headphones,Electronics,5,2656,Mumbai
5757,2023-02-16,C653,Mobile,Electronics,5,23386,Ahmedabad
5758,2023-03-17,C943,Jeans,Fashion,2,1376,Kolkata
5759,2023-08-01,C530,Camera,Electronics,3,46136,Pune
5760,2023-08-24,C325,Air Conditioner,Appliances,2,35769,Delhi
5761,2023-11-16,C255,Sneakers,Fashion,4,2966,Pune
5762,2023-12-14,C136,Air Conditioner,Appliances,2,35647,Pune
5763,2023-05-20,C156,Refrigerator,Appliances,4,32429,Ahmedabad
5764,2023-08-27,C694,Sneakers,Fashion,5,3192,Ahmedabad
5765,2023-08-16,C608,Camera,Electronics,3,37270,Kolkata
5766,2023-09-26,C938,Camera,Electronics,3,39645,Mumbai
5767,2023-12-17,C963,Air Conditioner,Appliances,5,40652,Pune
5768,2023-02-03,C697,T-shirt,Fashion,2,788,Chennai
5769,2023-01-30,C478,Mobile,Electronics,3,19952,Hyderabad
5770,2023-11-18,C271,Jeans,Fashion,5,1657,Kolkata
5771,2023-05-15,C520,Shoes,Fashion,5,2210,Ahmedabad
5772,2023-03-21,C801,Smartwatch,Electronics,5,12137,Pune
5773,2023-05-02,C797,T-shirt,Fashion,4,665,Kolkata
5774,2023-11-20,C747,Mobile,Electronics,2,16916,Pune
5775,2023-10-08,C258,Washing Machine,Appliances,3,30668,Mumbai
5776,2023-10-04,C967,Air Conditioner,Appliances,5,42352,Kolkata
5777,2023-03-10,C764,Sneakers,Fashion,1,3515,Pune
5778,2023-07-25,C832,Washing Machine,Appliances,4,22478,Kolkata
5779,2023-03-02,C565,Microwave,Appliances,5,9775,Pune
5780,2023-03-17,C496,Jacket,Fashion,2,2663,Delhi
5781,2023-04-25,C823,Jeans,Fashion,5,1736,Hyderabad
5782,2023-11-08,C147,Jeans,Fashion,4,1596,Ahmedabad
5783,2023-09-09,C571,Smartwatch,Electronics,3,12265,Chennai
5784,2023-09-23,C295,Jeans,Fashion,5,1448,Bangalore
5785,2023-01-07,C552,Camera,Electronics,3,48429,Ahmedabad
5786,2023-12-03,C202,Smartwatch,Electronics,1,16595,Bangalore
5787,2023-01-22,C550,Camera,Electronics,3,42124,Chennai
5788,2023-11-26,C637,Sneakers,Fashion,1,3300,Mumbai
5789,2023-04-24,C827,T-shirt,Fashion,5,833,Hyderabad
5790,2023-06-09,C621,Washing Machine,Appliances,3,25350,Chennai
5791,2023-02-09,C165,Jeans,Fashion,2,1262,Hyderabad
5792,2023-11-30,C870,Tablet,Electronics,4,29509,Mumbai
5793,2023-06-15,C303,Headphones,Electronics,2,3573,Pune
5794,2023-02-28,C742,Shoes,Fashion,5,2990,Chennai
5795,2023-10-01,C861,Microwave,Appliances,4,13531,Mumbai
5796,2023-08-19,C650,Laptop,Electronics,5,63332,Ahmedabad
5797,2023-06-04,C465,Laptop,Electronics,2,53570,Hyderabad
5798,2023-07-30,C688,Shoes,Fashion,5,2291,Ahmedabad
5799,2023-04-29,C843,Microwave,Appliances,3,9718,Kolkata
5800,2023-01-12,C542,Washing Machine,Appliances,4,33082,Mumbai
5801,2023-09-03,C876,Smartwatch,Electronics,2,15678,Bangalore
5802,2023-03-02,C696,T-shirt,Fashion,5,851,Chennai
5803,2023-03-24,C778,T-shirt,Fashion,3,784,Delhi
5804,2023-07-21,C827,T-shirt,Fashion,2,673,Bangalore
5805,2023-02-15,C672,Laptop,Electronics,2,61558,Chennai
5806,2023-04-27,C279,Camera,Electronics,3,47565,Bangalore
5807,2023-07-10,C663,Tablet,Electronics,1,23759,Mumbai
5808,2023-10-26,C916,Camera,Electronics,3,45675,Kolkata
5809,2023-04-17,C398,Shoes,Fashion,1,2946,Hyderabad
5810,2023-12-30,C498,Microwave,Appliances,4,13663,Hyderabad
5811,2023-11-20,C657,Headphones,Electronics,1,2814,Chennai
5812,2023-09-07,C858,Tablet,Electronics,1,29215,Hyderabad
5813,2023-02-02,C103,Air Conditioner,Appliances,5,33838,Ahmedabad
5814,2023-03-26,C625,Camera,Electronics,1,53069,Mumbai
5815,2023-10-10,C761,Sneakers,Fashion,1,3366,Mumbai
5816,2023-02-20,C906,Washing Machine,Appliances,3,32381,Bangalore
5817,2023-12-08,C495,Microwave,Appliances,3,13621,Ahmedabad
5818,2023-05-11,C810,Refrigerator,Appliances,1,37873,Bangalore
5819,2023-03-07,C648,T-shirt,Fashion,4,732,Delhi
5820,2023-05-04,C889,Shoes,Fashion,3,2664,Bangalore
5821,2023-08-06,C867,Air Conditioner,Appliances,1,44990,Chennai
5822,2023-10-27,C824,Laptop,Electronics,5,65424,Kolkata
5823,2023-04-07,C486,Washing Machine,Appliances,2,23705,Kolkata
5824,2023-07-13,C523,T-shirt,Fashion,4,679,Kolkata
5825,2023-06-10,C346,Shoes,Fashion,1,2001,Kolkata
5826,2023-01-17,C912,Tablet,Electronics,2,28113,Delhi
5827,2023-12-24,C375,Washing Machine,Appliances,2,23896,Bangalore
5828,2023-02-07,C842,Jacket,Fashion,5,3053,Bangalore
5829,2023-08-04,C466,T-shirt,Fashion,4,817,Ahmedabad
5830,2023-08-20,C435,Jacket,Fashion,1,2512,Mumbai
5831,2023-07-26,C380,Headphones,Electronics,3,2731,Mumbai
5832,2023-04-19,C895,Tablet,Electronics,1,26167,Bangalore
5833,2023-06-05,C469,Washing Machine,Appliances,3,23101,Kolkata
5834,2023-07-12,C212,Shoes,Fashion,3,2140,Pune
5835,2023-03-07,C323,Jeans,Fashion,4,1347,Kolkata
5836,2023-07-02,C727,Mobile,Electronics,5,20676,Kolkata
5837,2023-03-22,C597,Sneakers,Fashion,3,3298,Delhi
5838,2023-05-15,C405,Sneakers,Fashion,4,3325,Mumbai
5839,2023-10-08,C102,Jacket,Fashion,1,2431,Chennai
